store,category,name,price,product_link,common_category
al-fateh,chocolates---fateh,ELIT PREMIUM CHOCOLATE COLLECTION PRALINES GREEN 104 GM,"Rs.2,195",https://alfatah.pk/products/elit-premium-chocolate-collection-pralines-green-104-gm,Confectionery
al-fateh,chocolates---fateh,ELIT PREMIUM CHOCOLATE COLLECTION PRALINES RED 104 GM,"Rs.2,195",https://alfatah.pk/products/elit-premium-chocolate-collection-pralines-red-104-gm,Confectionery
al-fateh,chocolates---fateh,BOLCI CHOCOLATE PRALINES CH264 170 GM,"Rs.2,095",https://alfatah.pk/products/bolci-chocolate-pralines-ch264-170-gm,Confectionery
al-fateh,chocolates---fateh,MAXBAR MILK CHOCOLATE CARAMEL AND NOUGAT 142 GM,Rs.795,https://alfatah.pk/products/maxbar-milk-chocolate-caramel-and-nougat-142-gm,Confectionery
al-fateh,chocolates---fateh,CADBURY DAIRY MILK CHOCOLATE FRUIT NUT SLAB 300 GM BASIC,"Rs.2,595",https://alfatah.pk/products/cadbury-dairy-milk-chocolate-fruit-nut-slab-300-gm-basic,Confectionery
al-fateh,chocolates---fateh,ELIT MILK CHOCOLATE GOURMET ASSORTED FILLINGS 28PC 174 GM,"Rs.2,995",https://alfatah.pk/products/elit-milk-chocolate-gourmet-assorted-fillings-28pc-174-gm,Confectionery
al-fateh,chocolates---fateh,ELIT PREMIUM CHOCOLATE PRALINES 162 GM,"Rs.2,595",https://alfatah.pk/products/elit-premium-chocolate-pralines-162-gm,Confectionery
al-fateh,chocolates---fateh,ELIT PRESTIGE PRALINES CHOCOLATE COLLECTION SILVER 156 GM,"Rs.2,595",https://alfatah.pk/products/elit-prestige-pralines-chocolate-collection-silver-156-gm,Confectionery
al-fateh,chocolates---fateh,MARS CHOCOLATE BARS TRIPLE TREAT FRUIT NUT & CHOCOLATE 4X32,"Rs.1,495",https://alfatah.pk/products/mars-chocolate-bars-triple-treat-fruit-nut-chocolate-4x32,Confectionery
al-fateh,chocolates---fateh,BOLCI CHOCOLATE ASSORTED PLEASURE PINK CH289 198 GM,"Rs.4,095",https://alfatah.pk/products/bolci-chocolate-assorted-pleasure-pink-ch289-198-gm,Confectionery
al-fateh,chocolates---fateh,BOLCI CHOCOLATE ASSORTED PLEASURE PURPLE CH288 198 GM,"Rs.4,095",https://alfatah.pk/products/bolci-chocolate-assorted-pleasure-purple-ch288-198-gm,Confectionery
al-fateh,chocolates---fateh,BOLCI CHOCOLATE GARDEN ASSORTED BOX 170 GM CH231,"Rs.2,495",https://alfatah.pk/products/bolci-chocolate-garden-assorted-box-170-gm-ch231,Confectionery
al-fateh,chocolates---fateh,ELIT TRUFFLE CHOCOLATE GOOD VIBES 230 GM,"Rs.3,995",https://alfatah.pk/products/elit-truffle-chocolate-good-vibes-230-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE PANDA SHAPE PD12G 150 GM,Rs.745,https://alfatah.pk/products/dew-drop-peanut-chocolate-panda-shape-pd12g-150-gm,Confectionery
al-fateh,chocolates---fateh,BOLCI BELGIAN DIAMOND CHOCOLATE BLACK BOX CH086 230 GM,"Rs.3,995",https://alfatah.pk/products/bolci-belgian-diamond-chocolate-black-box-ch086-230-gm,Confectionery
al-fateh,chocolates---fateh,ELIT PRESTIGE COLLECTION CHOCOLATE 178 GM,"Rs.2,895",https://alfatah.pk/products/elit-prestige-collection-chocolate-178-gm,Confectionery
al-fateh,chocolates---fateh,NESTLE QUALITY STREET CHOCOLATE CREME BAG 300 GM,"Rs.3,295",https://alfatah.pk/products/nestle-quality-street-chocolate-creme-bag-300-gm,Confectionery
al-fateh,chocolates---fateh,CADBURY DAIRY MILK CHOCOLATE ORIGINAL POUCH 150 GM,"Rs.1,995",https://alfatah.pk/products/cadbury-dairy-milk-chocolate-original-pouch-150-gm,Confectionery
al-fateh,chocolates---fateh,ELIT PRESTIGE CHOCOLATE COLLECTION BROWN 204 GM,"Rs.3,695",https://alfatah.pk/products/elit-prestige-chocolate-collection-brown-204-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE BARRELED GOLD Y12G 150 GM,Rs.845,https://alfatah.pk/products/dew-drop-peanut-chocolate-barreled-gold-y12g-150-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP CHOCOLATE ROUND SHAPE R08G 100 GM,Rs.495,https://alfatah.pk/products/dew-drop-chocolate-round-shape-r08g-100-gm,Confectionery
al-fateh,chocolates---fateh,ELIT CHOCOLATE PRALINE GOURMET COLLECTION 252 GM,"Rs.3,995",https://alfatah.pk/products/elit-chocolate-praline-gourmet-collection-252-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE SQUARE BOX S24G 300 GM,"Rs.1,395",https://alfatah.pk/products/dew-drop-peanut-chocolate-square-box-s24g-300-gm,Confectionery
al-fateh,chocolates---fateh,ELIT CHOCOLATE PRALINES GOURMET COLLECTION BLUE 252 GM,"Rs.3,995",https://alfatah.pk/products/elit-chocolate-pralines-gourmet-collection-blue-252-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE FAVOR ROSE F0104G 50 GM,Rs.295,https://alfatah.pk/products/dew-drop-peanut-chocolate-favor-rose-f0104g-50-gm,Confectionery
al-fateh,chocolates---fateh,BOUNTY CHOCOLATE FRUIT & NUT TRIPLE TREAT 4X32 GM,"Rs.1,495",https://alfatah.pk/products/bounty-chocolate-fruit-nut-triple-treat-4x32-gm,Confectionery
al-fateh,chocolates---fateh,GALAXY CHOCOLATE MINI SMOOTH MILK 162.5 GM,"Rs.1,795",https://alfatah.pk/products/galaxy-chocolate-mini-smooth-milk-162-5-gm,Confectionery
al-fateh,chocolates---fateh,FERRY ROSE CHOCOLATE PANDA SHAPE T-5 62.5 GM,Rs.265,https://alfatah.pk/products/ferry-rose-chocolate-panda-shape-t-5-62-5-gm,Confectionery
al-fateh,chocolates---fateh,ELIT PRESTIGE COLLECTION CHOCOLATE BROWN 16 P 168 GM,"Rs.2,895",https://alfatah.pk/products/elit-prestige-collection-chocolate-brown-16-p-168-gm,Confectionery
al-fateh,chocolates---fateh,M&MS CHOCOLATE POUCH 150 GM,"Rs.1,495",https://alfatah.pk/products/m-ms-chocolate-pouch-150-gm,Confectionery
al-fateh,chocolates---fateh,TOREN WAFFERS TAMAM DARK CHOCOLATE 42 GM,Rs.210,https://alfatah.pk/products/toren-waffers-tamam-dark-chocolate-42-gm,Confectionery
al-fateh,chocolates---fateh,TOREN WAFERS TAMAM DOUBLE CHOCOLATE 42 GM,Rs.210,https://alfatah.pk/products/toren-wafers-tamam-double-chocolate-42-gm,Confectionery
al-fateh,chocolates---fateh,GUYLIAN BELGIAN CHOCOLATE TABLETS MILK 100 GM,"Rs.1,495",https://alfatah.pk/products/guylian-belgian-chocolate-tablets-milk-100-gm,Confectionery
al-fateh,chocolates---fateh,SNICKERS CHOCOLATE FRUIT & NUT CRISP 4X32 128 GM,"Rs.1,495",https://alfatah.pk/products/snickers-chocolate-fruit-nut-crisp-4x32-128-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE HEART MULTI H05C1 63 GM,Rs.315,https://alfatah.pk/products/dew-drop-peanut-chocolate-heart-multi-h05c1-63-gm,Confectionery
al-fateh,chocolates---fateh,ELIT CHOCOLATE FOR YOU 168 GM,"Rs.2,795",https://alfatah.pk/products/elit-chocolate-for-you-168-gm,Confectionery
al-fateh,chocolates---fateh,SWIZZELS WHISTLES 6G,Rs.195,https://alfatah.pk/products/swizzels-whistles-6g,Confectionery
al-fateh,chocolates---fateh,ELIT CHOCOLATE ASSORTED LUXURY PRALINES HEART TIN 160 GM,"Rs.2,995",https://alfatah.pk/products/elit-chocolate-assorted-luxury-pralines-heart-tin-160-gm,Confectionery
al-fateh,chocolates---fateh,GALAXY JEWELS CHOCOLATE ASSORTED BOX 200 GM,"Rs.2,995",https://alfatah.pk/products/galaxy-jewels-chocolate-assorted-box-200-gm,Confectionery
al-fateh,chocolates---fateh,UNICORN LIGHT POP GRAPE 11G,Rs.945,https://alfatah.pk/products/unicorn-light-pop-grape-11g,Confectionery
al-fateh,chocolates---fateh,FERRY ROSE CHOCOLATE SQUARE SHAPE BOX T-16 200 GM,Rs.795,https://alfatah.pk/products/ferry-rose-chocolate-square-shape-box-t-16-200-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP CHOCOLATE TWIST PEANUT S16TP 200 GM,"Rs.1,095",https://alfatah.pk/products/dew-drop-chocolate-twist-peanut-s16tp-200-gm,Confectionery
al-fateh,chocolates---fateh,TOREN CLASSIC MILKY COMPOUND CHOCOLATE 52GM,Rs.195,https://alfatah.pk/products/toren-classic-milky-compound-chocolate-52gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE ASSORTED DIAMOND S24AD 280 GM,"Rs.1,395",https://alfatah.pk/products/dew-drop-peanut-chocolate-assorted-diamond-s24ad-280-gm,Confectionery
al-fateh,chocolates---fateh,TOREN CLASSIC DARK COMPOUND CHOCOLATE 52GM,Rs.195,https://alfatah.pk/products/toren-classic-dark-compound-chocolate-52gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE PYRAMID P05G 63 GM,Rs.365,https://alfatah.pk/products/dew-drop-peanut-chocolate-pyramid-p05g-63-gm,Confectionery
al-fateh,chocolates---fateh,CANDY PARADISE POWER PUNCH TOY WITH CANDY 10G,Rs.895,https://alfatah.pk/products/candy-paradise-power-punch-toy-with-candy-10g,Confectionery
al-fateh,chocolates---fateh,FERRY ROSE CHOCOLATE FLOWER SHAPE T-4 50 GM,Rs.245,https://alfatah.pk/products/ferry-rose-chocolate-flower-shape-t-4-50-gm,Confectionery
al-fateh,chocolates---fateh,FERRY ROSE CHOCOLATE PYRAMID T-25 312.5 GM,"Rs.1,195",https://alfatah.pk/products/ferry-rose-chocolate-pyramid-t-25-312-5-gm,Confectionery
al-fateh,chocolates---fateh,CADBURY DAIRY MILK WAFER BAR 34GM,Rs.100,https://alfatah.pk/products/cadbury-dairy-milk-wafer-bar-34gm,Confectionery
al-fateh,chocolates---fateh,MILKA CHOCOLATE PRALINES LOVE GIFT 110 GM,"Rs.2,695",https://alfatah.pk/products/milka-chocolate-pralines-love-gift-110-gm,Confectionery
al-fateh,chocolates---fateh,1960 CARAMEL CHOCOLATE COTED 250 GM ELVIYA,"Rs.1,095",https://alfatah.pk/products/1960-caramel-chocolate-coted-250-gm-elviya,Confectionery
al-fateh,chocolates---fateh,DONACI FRUITY MILK CHOCOLATE 250 GM ELVIYA,"Rs.1,295",https://alfatah.pk/products/donaci-fruity-milk-chocolate-250-gm-elviya,Confectionery
al-fateh,chocolates---fateh,TOREN CLASSIC MILKY COMPOUND CHOCOLATE EXPRESSO BEANS 55GM,Rs.210,https://alfatah.pk/products/toren-classic-milky-compound-chocolate-expresso-beans-55gm,Confectionery
al-fateh,chocolates---fateh,TOREN MR BITE SNAP MILK CHOCOLATEA COCOA 35 GM,Rs.235,https://alfatah.pk/products/toren-mr-bite-snap-milk-chocolatea-cocoa-35-gm,Confectionery
al-fateh,chocolates---fateh,TOREN MR BITE SNAP MILK WHITE HAZELNUT 35 GM,Rs.235,https://alfatah.pk/products/toren-mr-bite-snap-milk-white-hazelnut-35-gm,Confectionery
al-fateh,chocolates---fateh,TOREN MR BITE SNAP COCONUT 35 GM,Rs.235,https://alfatah.pk/products/toren-mr-bite-snap-coconut-35-gm,Confectionery
al-fateh,chocolates---fateh,ELIT ASSORTED CHOCOLATE TRUFFLE BLACK 100 GM,"Rs.2,095",https://alfatah.pk/products/elit-assorted-chocolate-truffle-black-100-gm,Confectionery
al-fateh,chocolates---fateh,SUPER MINTS MILK & DARK CHOCOLATE PEPPERMINT 20 CUBES,"Rs.1,995",https://alfatah.pk/products/super-mints-milk-dark-chocolate-peppermint-20-cubes,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE ASSORTED ASPN310 PARALINE 310 GM,"Rs.4,195",https://alfatah.pk/products/chocovia-chocolate-assorted-aspn310-paraline-310-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE TRBL200 TRUFFLE ASSORTMENT 200 GM,"Rs.3,195",https://alfatah.pk/products/chocovia-chocolate-trbl200-truffle-assortment-200-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE MILK & DARK TRGD200 TRUFFLE 200 GM,"Rs.3,195",https://alfatah.pk/products/chocovia-chocolate-milk-dark-trgd200-truffle-200-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATIER 1935 MADLEN MDLN430 ASSORTED 430 GM,"Rs.5,195",https://alfatah.pk/products/chocovia-chocolatier-1935-madlen-mdln430-assorted-430-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE ABSTCT280 ASSORTED 280 GM,"Rs.3,895",https://alfatah.pk/products/chocovia-chocolate-abstct280-assorted-280-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE ASSORTED ASGLD310 PARALINES 265 GM,"Rs.3,895",https://alfatah.pk/products/chocovia-chocolate-assorted-asgld310-paralines-265-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE SUPREME COLLECTION DARK WHITE 310 GM,"Rs.4,195",https://alfatah.pk/products/chocovia-chocolate-supreme-collection-dark-white-310-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE MILK DARK ASBL310 ASSORTED 310GM,"Rs.4,195",https://alfatah.pk/products/chocovia-chocolate-milk-dark-asbl310-assorted-310gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE SPWH175 SAPPHIRE 175 GM,"Rs.2,695",https://alfatah.pk/products/chocovia-chocolate-spwh175-sapphire-175-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE ART265 PARALINES ASSORTED 265 GM,"Rs.3,895",https://alfatah.pk/products/chocovia-chocolate-art265-paralines-assorted-265-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE YLDRM265 ASSORTED 265 GM,"Rs.3,895",https://alfatah.pk/products/chocovia-chocolate-yldrm265-assorted-265-gm,Confectionery
al-fateh,chocolates---fateh,CHCOVIA CHOCOLATE BLSTN175 ASSORTED 175 GM,"Rs.2,695",https://alfatah.pk/products/chcovia-chocolate-blstn175-assorted-175-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE PARALINES SPB03 ASSORTED 280 GM,"Rs.3,895",https://alfatah.pk/products/chocovia-chocolate-paralines-spb03-assorted-280-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE SUPREME COLLECTION DARK WHITE 210 GM,"Rs.3,195",https://alfatah.pk/products/chocovia-chocolate-supreme-collection-dark-white-210-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE BLBRSH175 ASSORTED 175 GM,"Rs.2,695",https://alfatah.pk/products/chocovia-chocolate-blbrsh175-assorted-175-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA MILK CHOCLOATE HAZELNUT SCB03 160 GM,"Rs.2,695",https://alfatah.pk/products/chocovia-milk-chocloate-hazelnut-scb03-160-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE MILK & DARK SCB04 TRUFFLES 215 GM,"Rs.3,195",https://alfatah.pk/products/chocovia-chocolate-milk-dark-scb04-truffles-215-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCOLATE CAPPUCCINO & ESPRESSO 160 GM,"Rs.2,695",https://alfatah.pk/products/chocovia-chocolate-cappuccino-espresso-160-gm,Confectionery
al-fateh,chocolates---fateh,CHCOVIA CHOCOLATIER SYT215 TRUFFLES 215 GM,"Rs.3,195",https://alfatah.pk/products/chcovia-chocolatier-syt215-truffles-215-gm,Confectionery
al-fateh,chocolates---fateh,FERRY ROSE CHOCOLATE SQUARE SHAPE T-24 300 GM,"Rs.1,145",https://alfatah.pk/products/ferry-rose-chocolate-square-shape-t-24-300-gm,Confectionery
al-fateh,chocolates---fateh,FERRY ROSE CHOCOLATE SQUARE SHAPE T-8 100 GM,Rs.435,https://alfatah.pk/products/ferry-rose-chocolate-square-shape-t-8-100-gm,Confectionery
al-fateh,chocolates---fateh,DEW DROP PEANUT CHOCOLATE FAN SHAPE F10G 125 GM,Rs.695,https://alfatah.pk/products/dew-drop-peanut-chocolate-fan-shape-f10g-125-gm,Confectionery
al-fateh,chocolates---fateh,HERSHEYS MILK CHOCOLATE 43 GM,Rs.365,https://alfatah.pk/products/hersheys-milk-chocolate-43-gm,Confectionery
al-fateh,chocolates---fateh,REESES PEANUT BUTTER CHOCOLATE BAR 90 GM,"Rs.1,295",https://alfatah.pk/products/reeses-peanut-butter-chocolate-bar-90-gm,Confectionery
al-fateh,chocolates---fateh,GUYLIAN CHOCOLATE ORIGINAL SEASHELL 65 GM,"Rs.1,095",https://alfatah.pk/products/guylian-chocolate-original-seashell-65-gm,Confectionery
al-fateh,chocolates---fateh,MARS CHOCOLATE 5X45 225 GM,"Rs.1,795",https://alfatah.pk/products/mars-chocolate-5x45-225-gm,Confectionery
al-fateh,chocolates---fateh,CADBURY DAIRY MILK OREO 95 GM,Rs.495,https://alfatah.pk/products/cadbury-dairy-milk-oreo-95-gm,Confectionery
al-fateh,chocolates---fateh,CHOCOVIA CHOCLATE PISTACHIO CLUSTER 100 GM,"Rs.1,995",https://alfatah.pk/products/chocovia-choclate-pistachio-cluster-100-gm,Confectionery
al-fateh,sauces_&_soups---fateh,MITCHELLS MEXICAN SALSA 370 GM,Rs.405,https://alfatah.pk/products/mitchells-mexican-salsa-370-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CUBES CHICKEN SOUP STOCK 18 GM BASIC,Rs.75,https://alfatah.pk/products/knorr-cubes-chicken-soup-stock-20-gm-basic,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CHILLI GARLIC SAUCE POUCH 800 GM,Rs.420,https://alfatah.pk/products/knorr-chilli-garlic-sauce-pouch-800-gm,Condiments
al-fateh,sauces_&_soups---fateh,K AND N STOK CHICKEN CUBE 20 GM,Rs.75,https://alfatah.pk/products/k-and-n-stok-chicken-cube-20-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CHICKEN POWDER 15 GM,Rs.25,https://alfatah.pk/products/knorr-chicken-powder-15-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CHICKEN SOUP STOCK CUBE 1X6 PROMO PACK 108 GM,Rs.415,https://alfatah.pk/products/knorr-chicken-soup-stock-cube-1x6-promo-pack-108-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CUBE PULAO 18 GM,Rs.75,https://alfatah.pk/products/knorr-cube-pulao-20-gm,Condiments
al-fateh,sauces_&_soups---fateh,NATIONAL TOMATO KETCHUP CP 800 GM,Rs.350Rs.365,https://alfatah.pk/products/national-tomato-ketchup-cp-800-gm,Condiments
al-fateh,sauces_&_soups---fateh,NATIONAL SAUCE CHILLI GARLIC POUCH 800 GM,Rs.350Rs.399,https://alfatah.pk/products/national-sauce-chilli-garlic-pouch-950-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR TOMATO KETCHUP POUCH 400 GM,Rs.225,https://alfatah.pk/products/knorr-tomato-ketchup-pouch-400-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA SOY SAUCE BOTTLE 700 ML,Rs.250,https://alfatah.pk/products/shangrila-soy-sauce-bottle-800-ml,Condiments
al-fateh,sauces_&_soups---fateh,DASHI CHICKEN FLAVORED ZAIQA POWDER 18GM,Rs.25,https://alfatah.pk/products/dashi-chicken-flavored-zaiqa-powder-18gm,Condiments
al-fateh,sauces_&_soups---fateh,NATIONAL TOMATO KETCHUP POUCH 800 GM,Rs.350Rs.395,https://alfatah.pk/products/national-tomato-ketchup-pouch-950-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CHILLI GARLIC SAUCE POUCH 400 GM,Rs.235,https://alfatah.pk/products/knorr-chilli-garlic-sauce-pouch-400-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA TOMATO KETCHUP POUCH 800 GM,Rs.350,https://alfatah.pk/products/shangrila-tomato-ketchup-pouch-800-gm,Condiments
al-fateh,sauces_&_soups---fateh,NATIONAL TOMATO KETCHUP POUCH 400 GM,Rs.195Rs.230,https://alfatah.pk/products/national-tomato-ketchup-pouch-475-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA SOY SAUCE BOTTLE 275 ML,Rs.130,https://alfatah.pk/products/shangrila-soy-sauce-bottle-300-ml,Condiments
al-fateh,sauces_&_soups---fateh,KNORR LIME SEASONING POWDER POUCH 400 GM,"Rs.1,095",https://alfatah.pk/products/knorr-lime-seasoning-powder-pouch-400-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR BBQ SAUCE 400GM,Rs.395,https://alfatah.pk/products/knorr-bbq-sauce-400gm,Condiments
al-fateh,sauces_&_soups---fateh,DIPITT OYSTER SAUCE 300 ML,Rs.425,https://alfatah.pk/products/dipitt-oyster-sauce-300-ml,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA CHILLI SIZLING HOT SAUCE BOTTLE 700 ML,Rs.265,https://alfatah.pk/products/shangrila-chilli-sizling-hot-sauce-bottle-800-ml,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCES VALUE PACK 275 ML,Rs.345,https://alfatah.pk/products/shangrila-sauces-value-pack-300-ml,Condiments
al-fateh,sauces_&_soups---fateh,SALMANS PASTA SAUCE 370 GM,Rs.405,https://alfatah.pk/products/salmans-pasta-sauce-370-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA CHILLI SAUCE BOTTLE 275 ML,Rs.135,https://alfatah.pk/products/shangrila-chilli-sauce-bottle-300-ml,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA CHILLI GARLIC SAUCE POUCH 800 GM,Rs.350,https://alfatah.pk/products/shangrila-chilli-garlic-sauce-pouch-1kg,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE TRIO PACK 700 ML SAVE RS. 65 PACK,Rs.645,https://alfatah.pk/products/shangrila-sauce-trio-pack-800-ml-save-rs-65-pack,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA LEMON JUICE 275 ML,Rs.205,https://alfatah.pk/products/shangrila-lemon-juice-300-ml,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA IMLI GINGER SAUCE POUCH 400 GM,Rs.195,https://alfatah.pk/products/shangrila-imli-ginger-sauce-pouch-500-gm,Condiments
al-fateh,sauces_&_soups---fateh,OREAL CHICKEN POWDER 125 GM,Rs.230,https://alfatah.pk/products/oreal-chicken-powder-125-gm,Condiments
al-fateh,sauces_&_soups---fateh,SALMANS PIZZA SAUCE 370 GM,Rs.405,https://alfatah.pk/products/salman-pizza-sauce-370-gm,Condiments
al-fateh,sauces_&_soups---fateh,NATIONAL SAUCE CHILLI GARLIC 400 GM,Rs.195Rs.230,https://alfatah.pk/products/national-sauce-chilli-garlic-475-gm,Condiments
al-fateh,sauces_&_soups---fateh,HILAL DASHI CHICKEN POWDER 100 GM,Rs.115,https://alfatah.pk/products/hilal-dashi-chicken-powder-100-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR TOMATO KETCHUP 190 GM,Rs.120,https://alfatah.pk/products/knorr-tomato-ketchup-190-gm,Condiments
al-fateh,sauces_&_soups---fateh,DIPITT TOMATO KETCHUP POUCH 800 GM,Rs.395,https://alfatah.pk/products/dipitt-tomato-ketchup-pouch-900-gm,Condiments
al-fateh,sauces_&_soups---fateh,KNORR CHILLI GARLIC SAUCE 190 GM,Rs.120,https://alfatah.pk/products/knorr-chilli-garlic-sauce-190-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE CHILLI GARLIC POUCH 400 GM,Rs.195,https://alfatah.pk/products/shangrila-sauce-chilli-garlic-pouch-400-gm,Condiments
al-fateh,sauces_&_soups---fateh,FALAK CRISPY FRIED CHICKEN MIX 75 GM,Rs.190,https://alfatah.pk/products/falak-crispy-fried-chicken-mix-75-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA KETCHUP TOMATO POUCH 400 GM,Rs.195,https://alfatah.pk/products/shangrila-ketchup-tomato-pouch-475-gm,Condiments
al-fateh,sauces_&_soups---fateh,SHEZAN THICK TOMATO KETCHUP POUCH 800 GM,Rs.345,https://alfatah.pk/products/shezan-thick-tomato-ketchup-pouch-1-kg,Condiments
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE TRIO PACK 120ML*3,Rs.195,https://alfatah.pk/products/shangrila-sauce-trio-pack-120ml-3,Condiments
al-fateh,sauces_&_soups---fateh,TABASCO PEPPER SAUCE 60 ML,Rs.695,https://alfatah.pk/products/tabasco-pepper-sauce-60-ml,Condiments
al-fateh,sauces_&_soups---fateh,MITCHELLS TOMATO KETCHUP POUCH 800GM,Rs.385,https://alfatah.pk/products/mitchells-tomato-ketchup-pouch-1-kg,Condiments
al-fateh,sauces_&_soups---fateh,K AND N STOK KARAHI CUBE 17.6 GM,Rs.75,https://alfatah.pk/products/k-and-n-stok-karahi-cube-17-6-gm,Condiments
