store,category,name,product-link,image_url,cleaned_category,cleaned_name,cleaned_quantity,cleaned_unit,cleaned_price,price_per_unit,predicted_price_elastic_net,predicted_price_linear_regression,predicted_price_random_forest
Metro,butter---metro,Adams Unsalted Butter 200gm,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/adams-unsalted-butter-200gm/40633804,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F327817.jpeg&w=3840&q=75,Dairy,adams unsalted butter,200.0,g,670.0,3.35,655.0328828867902,659.303945900259,669.9899851419283
Metro,butter---metro,Nestle Butter 10KG,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/nestle-butter-10kg/75000756,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1742275470956.jpg&w=3840&q=75,Dairy,nestle butter,10000.0,g,18500.0,1.85,19044.15329036359,19397.820598114384,9061.719640247793
Metro,butter---metro,Haleeb Premium Butter 200GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/haleeb-premium-butter-200gm/12641341,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12641341-0-M.jpg&w=3840&q=75,Dairy,haleeb premium butter,200.0,g,540.0,2.7,516.4823387327754,519.6374973511508,553.4748973479341
Metro,butter---metro,Butter Spread 200GM MASKA,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/butter-spread-200gm-maska-/12633336,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12633336-0-M.jpg&w=3840&q=75,Dairy,butter spread maska,200.0,g,300.0,1.5,290.2859829470589,291.77056761111385,314.8133147677517
Metro,butter---metro,Maska Butter Spread 100 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/maska-butter-spread-100-gm/12640238,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640238-0-M.jpg&w=3840&q=75,Dairy,maska butter spread,100.0,g,170.0,1.7,160.52433831182117,161.00837331064508,186.0452959613797
Metro,butter---metro,Lurpak Unsalted Butter 200 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/lurpak-unsalted-butter-200-gm/12622427,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622427-0-M.jpg&w=3840&q=75,Dairy,lurpak unsalted butter,200.0,g,1275.0,6.375,1421.3358169276746,1432.5150915421189,1268.4883078386117
Metro,butter---metro,Maska Butter Spread 400 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/maska-butter-spread-400-gm/12640239,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640239-0-M.jpg&w=3840&q=75,Dairy,maska butter spread,400.0,g,560.0,1.4,554.2689708122169,558.3233742130104,560.4460735671125
Metro,butter---metro,Nurpur White Butter 1KG,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/nurpur-white-butter-1kg/12638162,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12638162-0-M.jpg&w=3840&q=75,Dairy,nurpur white butter,1000.0,g,2500.0,2.5,2454.969758556079,2482.8113032442316,3081.9215675396745
Metro,butter---metro,PREMA Pure Butter Plain 190GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/prema-pure-butter-plain-190gm/12637784,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637784-0-M.jpg&w=3840&q=75,Dairy,prema pure butter plain,190.0,g,590.0,3.1052631578947367,571.057739045863,574.59986414522,595.7458600399154
Metro,butter---metro,Lurpak Butter Unsalted 400 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/lurpak-butter-unsalted-400-gm/12624363,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624363-0-M.jpg&w=3840&q=75,Dairy,lurpak butter unsalted,400.0,g,2445.0,6.1125,2728.615950129201,2756.1376779766288,2320.026429721366
Metro,butter---metro,Lurpak Salted Butter 200 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/lurpak-salted-butter-200-gm/12621239,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621239-0-M.jpg&w=3840&q=75,Dairy,lurpak salted butter,200.0,g,1275.0,6.375,1421.3358169276746,1432.5150915421189,1268.4883078386117
Metro,butter---metro,Haleeb Salted Butter 100gm,https://www.metro-online.pk/detail/dairy/butter-and-margarine/butter/haleeb-salted-butter-100gm/40633801,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F310464.jpeg&w=3840&q=75,Dairy,haleeb salted butter,100.0,g,225.0,2.25,210.96618633719754,211.7014331567285,214.17651768233895
Metro,margarine---metro,Blue Band Margarine 100GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/blue-band-margarine-100gm/12621147,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621147-0-M.jpg&w=3840&q=75,Dairy,blue band margarine,100.0,g,195.0,1.95,185.906464724337,190.5570613344462,193.8793316107101
Metro,margarine---metro,Blue Band Margarine 200 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/blue-band-margarine-200-gm/12620468,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620468-0-M.jpg&w=3840&q=75,Dairy,blue band margarine,200.0,g,345.0,1.725,334.88727852305806,343.9634779358291,358.6355634906229
Metro,margarine---metro,Blue Band Margarine Tub 250 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/blue-band-margarine-tub-250-gm/12620196,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620196-0-M.jpg&w=3840&q=75,Dairy,blue band margarine tub,250.0,g,495.0,1.98,479.4190792706619,492.8772199307439,503.54945832681705
Metro,margarine---metro,Mumtaz Margarine Tub 500 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/mumtaz-margarine-tub-500-gm/12622225,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622225-0-M.jpg&w=3840&q=75,Dairy,mumtaz margarine tub,500.0,g,975.0,1.95,957.4522085682381,986.5418350022992,952.3850719045406
Metro,margarine---metro,Blue Band Margarine Tub 500 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/blue-band-margarine-tub-500-gm/12620108,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620108-0-M.jpg&w=3840&q=75,Dairy,blue band margarine tub,500.0,g,890.0,1.78,877.5879771159239,904.1173288670751,885.6620458923611
Metro,margarine---metro,Mumtaz Margarine Tub 250 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/mumtaz-margarine-tub-250-gm/12622359,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622359-0-M.jpg&w=3840&q=75,Dairy,mumtaz margarine tub,250.0,g,525.0,2.1,508.0408721087226,522.3532355551463,524.0773453887787
Metro,margarine---metro,Mumtaz Margarine 200GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/mumtaz-margarine-200gm/12624344,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624344-0-M.jpg&w=3840&q=75,Dairy,mumtaz margarine,200.0,g,377.0,1.885,364.18757240817104,374.1098218587035,376.45547004249295
Metro,margarine---metro,Mumtaz Margarine 500 GM,https://www.metro-online.pk/detail/dairy/butter-and-margarine/margarine/mumtaz-margarine-500-gm/12622184,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622184-0-M.jpg&w=3840&q=75,Dairy,mumtaz margarine,500.0,g,840.0,1.68,831.6524883809109,856.7150535336948,816.0486864927396
Metro,plain_yogurt_and_flavored_yogurt---metro,Nestle Milkpak Yogurt 900GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/nestle-milkpak-yogurt-900gm/12622841,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F242665.png&w=3840&q=75,Dairy,nestle milkpak yogurt,900.0,g,409.0,0.45444444444444443,445.7998910360422,439.55403324933684,399.3210662974498
Metro,plain_yogurt_and_flavored_yogurt---metro,Amsons Yogurt 1KG,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/amsons-yogurt-1kg/12621218,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621218-0-M.jpg&w=3840&q=75,Dairy,amsons yogurt,1000.0,g,375.0,0.375,457.154962565012,450.8439822106876,374.3454521986131
Metro,plain_yogurt_and_flavored_yogurt---metro,Nestle Sweet Tasty Yogurt 220GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/nestle-sweet-tasty-yogurt-220gm/12634670,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F194908.png&w=3840&q=75,Dairy,nestle sweet tasty yogurt,220.0,g,170.0,0.7727272727272727,141.26534312140112,138.69318325960003,150.1162533440964
Metro,plain_yogurt_and_flavored_yogurt---metro,Amsons Yogurt 500GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/amsons-yogurt-500gm/12620854,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620854-0-M.jpg&w=3840&q=75,Dairy,amsons yogurt,500.0,g,199.0,0.398,230.6008742539957,226.89547657544142,199.60202654523803
Metro,plain_yogurt_and_flavored_yogurt---metro,Adams Raita Mint 200GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/adams-raita-mint-200gm/12622313,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622313-0-M.jpg&w=3840&q=75,Dairy,adams raita mint,200.0,g,135.0,0.675,117.83623044601792,115.6341082186725,137.41537376233572
Metro,plain_yogurt_and_flavored_yogurt---metro,Adams Raita Zeera 200GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/adams-raita-zeera-200gm/12623514,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623514-0-M.jpg&w=3840&q=75,Dairy,adams raita zeera,200.0,g,135.0,0.675,117.83623044601792,115.6341082186725,137.41537376233572
Metro,plain_yogurt_and_flavored_yogurt---metro,Nestle Yogurt 400g,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/nestle-yogurt-400g/40633934,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F180813.jpeg&w=3840&q=75,Dairy,nestle yogurt,400.0,g,269.0,0.6725,238.97682588197955,235.0701581839346,267.0163929443097
Metro,plain_yogurt_and_flavored_yogurt---metro,Nestle Yogurt Low Fat 400GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/nestle-yogurt-low-fat-400gm/40633936,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F325844.jpeg&w=3840&q=75,Dairy,nestle yogurt low fat,400.0,g,240.0,0.6,223.88350026947023,220.19766421350607,234.38103503473545
Metro,plain_yogurt_and_flavored_yogurt---metro,Nestle Milkpak Yogurt 450GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/nestle-milkpak-yogurt-450gm/12635380,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F202768.png&w=3840&q=75,Dairy,nestle milkpak yogurt,450.0,g,225.0,0.5,229.6550541448987,225.92605810991088,219.31288548276083
Metro,plain_yogurt_and_flavored_yogurt---metro,Adams Yogurt Plain 400GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/adams-yogurt-plain-400gm/12620955,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620955-0-M.jpg&w=3840&q=75,Dairy,adams yogurt plain,400.0,g,250.0,0.625,229.05285893612145,225.29120064484385,248.39564235453884
Metro,plain_yogurt_and_flavored_yogurt---metro,Prema Yogurt Plain 400GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/prema-yogurt-plain-400gm/12621665,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621665-0-M.jpg&w=3840&q=75,Dairy,prema yogurt plain,400.0,g,225.0,0.5625,216.19985619788127,212.62709699506607,226.48768828546687
Metro,plain_yogurt_and_flavored_yogurt---metro,Nestle Laban 350ML,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/nestle-laban-350ml/12641363,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F322616.png&w=3840&q=75,Dairy,nestle laban,350.0,ml,240.0,0.6857142857142857,188.50428583225028,191.87945242499327,315.8120998419756
Metro,plain_yogurt_and_flavored_yogurt---metro,Prema Sweet Yoghurt pack 400GM,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/prema-sweet-yoghurt-pack-400gm/12622463,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622463-0-M.jpg&w=3840&q=75,Dairy,prema sweet yoghurt pack,400.0,g,225.0,0.5625,216.19985619788127,212.62709699506607,226.48768828546687
Metro,plain_yogurt_and_flavored_yogurt---metro,Milkpak Yogurt Pouch 250G,https://www.metro-online.pk/detail/dairy/yogurt/plain-yogurt-and-flavored-yogurt/milkpak-yogurt-pouch-250g/90699230,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F329051.png&w=3840&q=75,Dairy,milkpak yogurt pouch,250.0,g,120.0,0.48,123.34686958124819,121.09439991637817,110.90408214160554
Metro,creams---metro,Ujooba Whitening Cream 17G,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/ujooba-whitening-cream-17g/84652509,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1755494950001.jpg&w=3840&q=75,Dairy,ujooba whitening cream,17.0,g,347.0,20.41176470588235,495.9176331411306,484.43948178450484,235.10992328860118
Metro,creams---metro,Glow and Lovely Fairness Cream Giselle Multivitamin 65ML,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/glow-and-lovely-fairness-cream-giselle-multivitamin-65ml/12620231,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1727346465304.jpg&w=3840&q=75,Dairy,glow and lovely fairness cream giselle multivitamin,65.0,ml,369.0,5.676923076923077,302.32940194027856,306.1387622170247,372.62471011295224
Metro,creams---metro,Ponds Cream Bright Beauty 50GM,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/ponds-cream-bright-beauty-50gm/12620408,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1750409694837.jpg&w=3840&q=75,Dairy,ponds cream bright beauty,50.0,g,405.0,8.1,409.4351358379258,400.47189083649624,451.0748397970487
Metro,creams---metro,Pond's Superlight Gel 50 GM,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/pond's-superlight-gel-50-gm/73574608,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1732173702762.jpg&w=3840&q=75,Dairy,pond's superlight gel,50.0,g,999.0,19.98,1395.3606779991705,1367.7648036986943,856.6806049925234
Metro,creams---metro,Nivea Cream Soft 50ML,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/nivea-cream-soft-50ml/12635354,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635354-0-M.jpg&w=3840&q=75,Dairy,nivea cream soft,50.0,ml,650.0,13.0,689.1762557206547,698.55854697303,692.3232486727903
Metro,creams---metro,Golden Girl Double Action Cleanser 75G,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/golden-girl-double-action-cleanser-75g/56292081,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F330745.jpg&w=3840&q=75,Dairy,golden girl double action cleanser,75.0,g,199.0,2.6533333333333333,160.84324912417557,157.15212852410409,211.96527207520532
Metro,creams---metro,Golden Girl Massage Cream (Honey & Almond) 75ML,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/golden-girl-massage-cream-(honey-&-almond)-75ml/56292079,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F330744.jpg&w=3840&q=75,Dairy,golden girl massage cream honey & almond,75.0,ml,185.0,2.466666666666667,133.02438807251332,134.54551237467822,205.58039366564273
Metro,creams---metro,Fair Lovely Fairness Cream 50 GM,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/fair--lovely-fairness-cream-50-gm/12620312,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620312-0-M.jpg&w=3840&q=75,Dairy,fair lovely fairness cream,50.0,g,295.0,5.9,272.5660454189975,266.40392946946247,314.9629900971385
Metro,creams---metro,Ponds Light Moisturising Cream 75ML,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/ponds-light-moisturising-cream-75ml/12641326,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12641326-0-M.jpg&w=3840&q=75,Dairy,ponds light moisturising cream,75.0,ml,425.0,5.666666666666667,348.5237405695108,353.0778054352534,410.300962836829
Metro,creams---metro,Glow & Lovely Cream Cp 25Gm,https://www.metro-online.pk/detail/health-and-beauty/skin-care/creams/glow-&-lovely-cream-cp-25gm/56292248,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F330676.jpg&w=3840&q=75,Dairy,glow & lovely cream cp,25.0,g,150.0,6.0,139.46070306056563,135.9947710523993,134.5491926348881
Imtiaz,milk---imtiaz,Polac Condensed Milk 390g,https://shop.imtiaz.com.pk/product/product-item-366900,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fdish_image%2F1738578948.jpg&w=3840&q=90,Dairy,polac condensed milk,390.0,g,299.0,0.7666666666666667,308.85668191848225,312.3535529242561,368.49612136334554
Imtiaz,milk---imtiaz,Polac Condensed Milk Tin 1000g,https://shop.imtiaz.com.pk/product/product-item-370578,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fdish_image%2F1738578977.jpg&w=3840&q=90,Dairy,polac condensed milk tin,1000.0,g,709.0,0.709,769.4807513346349,780.5479208168485,612.7385487600264
Imtiaz,milk---imtiaz,Comelle Condensed Milk 72g,https://shop.imtiaz.com.pk/product/product-item-365196,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fdish_image%2F1738579012.jpg&w=3840&q=90,Dairy,comelle condensed milk,72.0,g,79.0,1.0972222222222223,70.84151789907862,71.27969586565392,88.33458535806169
Imtiaz,milk---imtiaz,Comelle Condensed Milk 1000g,https://shop.imtiaz.com.pk/product/product-item-368857,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fdish_image%2F1738579045.jpg&w=3840&q=90,Dairy,comelle condensed milk,1000.0,g,849.0,0.849,863.7406445869356,876.3370481887033,764.4234147801853
